report_id,title,accident_date,location,parent_code,parent_name,subcategory_code,subcategory_name,score,pct_of_parent,combined_confidence,n_chunks,rank,your_decision,notes
AAR7804.pdf,"Johnson and Johnson, Inc., Grumman Gulfstream II, N500J",1976-09-25,"Hot Springs, VA",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.4654059165331894,32.2,0.2441218230304135,2,2,,
AAR7804.pdf,"Johnson and Johnson, Inc., Grumman Gulfstream II, N500J",1976-09-25,"Hot Springs, VA",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.5645301399487277,39.0,0.2649699801733551,3,1,,
AAR7804.pdf,"Johnson and Johnson, Inc., Grumman Gulfstream II, N500J",1976-09-25,"Hot Springs, VA",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.416567653330534,28.8,0.247950969280766,1,3,,
AAR7806.pdf,"Aircraft Accident Report L & J Company Convair 240, N55VM Gillsburg, Mississippi",1977-10-19,"Gillsburg, MS",FUEL,Fuel Related,FUEL-CONTAM,Fuel Contamination,0.5837459712174566,37.2,0.29273803626873574,3,1,,
AAR7806.pdf,"Aircraft Accident Report L & J Company Convair 240, N55VM Gillsburg, Mississippi",1977-10-19,"Gillsburg, MS",FUEL,Fuel Related,FUEL-EXHAUST,Fuel Exhaustion,0.5750444509037898,36.6,0.2857101332196341,3,2,,
AAR7806.pdf,"Aircraft Accident Report L & J Company Convair 240, N55VM Gillsburg, Mississippi",1977-10-19,"Gillsburg, MS",FUEL,Fuel Related,HF-DECISION,Decision Error,0.4107410698673578,26.2,0.2057327642042281,2,3,,
AAR7806.pdf,"Aircraft Accident Report L & J Company Convair 240, N55VM Gillsburg, Mississippi",1977-10-19,"Gillsburg, MS",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FIRE,Powerplant Fire,0.4054952817576157,48.4,0.21126609888550305,1,2,,
AAR7806.pdf,"Aircraft Accident Report L & J Company Convair 240, N55VM Gillsburg, Mississippi",1977-10-19,"Gillsburg, MS",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FUEL,Fuel System Failure,0.431488219084105,51.6,0.2274731906804766,1,1,,
AAR7808.pdf,"United Airlines, Inc., Douglas DC-8-54, N8047U",1977-12-17,"Kaysville, UT",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.49753801123344454,34.0,0.25888237446103834,2,2,,
AAR7808.pdf,"United Airlines, Inc., Douglas DC-8-54, N8047U",1977-12-17,"Kaysville, UT",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.5124480758170427,35.0,0.2690552643065439,2,1,,
AAR7808.pdf,"United Airlines, Inc., Douglas DC-8-54, N8047U",1977-12-17,"Kaysville, UT",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.45314382892915184,31.0,0.22567159789825783,2,3,,
AAR7808.pdf,"United Airlines, Inc., Douglas DC-8-54, N8047U",1977-12-17,"Kaysville, UT",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.4554724217944613,37.2,0.2613988814844838,1,1,,
AAR7808.pdf,"United Airlines, Inc., Douglas DC-8-54, N8047U",1977-12-17,"Kaysville, UT",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.3759699191974549,30.7,0.2001017199555998,1,3,,
AAR7808.pdf,"United Airlines, Inc., Douglas DC-8-54, N8047U",1977-12-17,"Kaysville, UT",LOC-I,Loss of Control - Inflight,LOC-I-SD,Spatial Disorientation,0.3919508301638652,32.0,0.2186925357492096,1,2,,
AAR7809.pdf,"Continental Airlines, Inc., Boeing 727-224, N32725",1977-06-02,"Tucson, AZ",WSTRW,Wind Shear/Thunderstorm,WSTRW-MICRO,Microburst,0.34336410808519374,48.4,0.20864688623167355,1,2,,
AAR7809.pdf,"Continental Airlines, Inc., Boeing 727-224, N32725",1977-06-02,"Tucson, AZ",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.36584913301752364,51.6,0.22560197773855892,1,1,,
AAR7810.pdf,"National Jet Services, Inc., Douglas DC-3, N51071",1977-12-12,"Evansville, IN",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.38457159995033524,28.6,0.21568074472518153,1,3,,
AAR7810.pdf,"National Jet Services, Inc., Douglas DC-3, N51071",1977-12-12,"Evansville, IN",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.4688968122588105,34.9,0.24481954482539406,2,2,,
AAR7810.pdf,"National Jet Services, Inc., Douglas DC-3, N51071",1977-12-12,"Evansville, IN",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4915461536007334,36.5,0.2553924678024495,2,1,,
AAR7810.pdf,"National Jet Services, Inc., Douglas DC-3, N51071",1977-12-12,"Evansville, IN",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.41172016426574365,100.0,0.22223917741273685,1,1,,
AAR7811.pdf,"Southern Company Services, Inc. Beech-Hawker 125-600-A, N40PC",1977-04-27,"McLean, VA",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.42305916198257826,52.5,0.22890791217216608,1,1,,
AAR7811.pdf,"Southern Company Services, Inc. Beech-Hawker 125-600-A, N40PC",1977-04-27,"McLean, VA",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.3832109643014546,47.5,0.20331374884130168,1,2,,
AAR7811.pdf,"Southern Company Services, Inc. Beech-Hawker 125-600-A, N40PC",1977-04-27,"McLean, VA",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.48547088502853486,31.8,0.3178526103754002,1,2,,
AAR7811.pdf,"Southern Company Services, Inc. Beech-Hawker 125-600-A, N40PC",1977-04-27,"McLean, VA",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.46434107300194644,30.4,0.27291454195352094,1,3,,
AAR7811.pdf,"Southern Company Services, Inc. Beech-Hawker 125-600-A, N40PC",1977-04-27,"McLean, VA",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.5770199691346495,37.8,0.27522456613737534,3,1,,
AAR7811.pdf,"Southern Company Services, Inc. Beech-Hawker 125-600-A, N40PC",1977-04-27,"McLean, VA",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-ELEC,Electrical System,0.49335709292961044,53.8,0.30080783594476024,1,1,,
AAR7811.pdf,"Southern Company Services, Inc. Beech-Hawker 125-600-A, N40PC",1977-04-27,"McLean, VA",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.4228680199857544,46.2,0.25111451220253234,1,2,,
AAR7812.pdf,Special Investigative Report: Wing Failure of Boeing 747-131,1976-05-08,"Madrid, State not available",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.49198414466967144,100.0,0.2242152733415792,2,1,,
AAR7813.pdf,"National Airlines, Inc., Boeing 727-235, N4744NA",1978-05-07,"Pensacola, FL",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.47347509949444666,33.5,0.22042819317103654,2,1,,
AAR7813.pdf,"National Airlines, Inc., Boeing 727-235, N4744NA",1978-05-07,"Pensacola, FL",CFIT,Controlled Flight Into Terrain,CFIT-TAWS,TAWS/GPWS Issues,0.4703078996621176,33.3,0.2667339603628338,1,2,,
AAR7813.pdf,"National Airlines, Inc., Boeing 727-235, N4744NA",1978-05-07,"Pensacola, FL",CFIT,Controlled Flight Into Terrain,HF-SKILL,Skill-Based Error,0.46995518069099496,33.2,0.25650363797673176,1,3,,
AAR7813.pdf,"National Airlines, Inc., Boeing 727-235, N4744NA",1978-05-07,"Pensacola, FL",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.44885733769732217,33.8,0.26466367733625185,1,2,,
AAR7813.pdf,"National Airlines, Inc., Boeing 727-235, N4744NA",1978-05-07,"Pensacola, FL",LOC-I,Loss of Control - Inflight,HF-SKILL,Skill-Based Error,0.46777555096467194,35.3,0.24560548934511664,1,1,,
AAR7813.pdf,"National Airlines, Inc., Boeing 727-235, N4744NA",1978-05-07,"Pensacola, FL",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.41025823547719026,30.9,0.23793413862744703,1,3,,
AAR7815.pdf,"Columbia Pacific Airlines, Beech 99, N199EA5",1978-02-09,"Richland, WA",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.358803068490539,28.1,0.21019206379568112,1,3,,
AAR7815.pdf,"Columbia Pacific Airlines, Beech 99, N199EA5",1978-02-09,"Richland, WA",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.48945758007062523,38.3,0.24809138797826896,2,1,,
AAR7815.pdf,"Columbia Pacific Airlines, Beech 99, N199EA5",1978-02-09,"Richland, WA",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.42811476318017944,33.5,0.26006180978089766,1,2,,
AAR7815.pdf,"Columbia Pacific Airlines, Beech 99, N199EA5",1978-02-09,"Richland, WA",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.48150827149696207,100.0,0.24702127653161687,2,1,,
AAR7902.pdf,"Allegheny Airlines, Inc., BAC 1-11, N1550",1978-07-08,"Rochester, NY",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.4435996841909781,100.0,0.23873639692753987,1,1,,
AAR7904.pdf,Aviation Accident Report AAR-79-04,1978-07-24,No location available.,LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.40965968399357133,26.2,0.24148159070146905,1,3,,
AAR7904.pdf,Aviation Accident Report AAR-79-04,1978-07-24,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.567366467507223,36.3,0.24922109850403487,3,2,,
AAR7904.pdf,Aviation Accident Report AAR-79-04,1978-07-24,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.5867388065228485,37.5,0.26266371699467794,3,1,,
AAR7904.pdf,Aviation Accident Report AAR-79-04,1978-07-24,No location available.,SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-GEAR,Landing Gear System,0.37293366156724145,49.7,0.21246116430553688,1,2,,
AAR7904.pdf,Aviation Accident Report AAR-79-04,1978-07-24,No location available.,SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-HYD,Hydraulic System,0.3771898543446645,50.3,0.21541373734819752,1,1,,
AAR7904.pdf,Aviation Accident Report AAR-79-04,1978-07-24,No location available.,SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.3943721645814027,100.0,0.23196064324099955,1,1,,
AAR7906.pdf,"Rocky Mountain Airways, Inc., DeHavilland DHC-6 Twin Otter N25RM",1978-12-03,"Steamboat Springs, CO",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.41549584594446043,100.0,0.2173532039714417,1,1,,
AAR7907.pdf,"United Airlines, Inc., McDonnell-Douglas DC-8-61, N8082U",1978-12-27,"Portland, OR",FUEL,Fuel Related,FUEL-CONTAM,Fuel Contamination,0.4412337692791897,31.4,0.2825343875330425,1,3,,
AAR7907.pdf,"United Airlines, Inc., McDonnell-Douglas DC-8-61, N8082U",1978-12-27,"Portland, OR",FUEL,Fuel Related,FUEL-EXHAUST,Fuel Exhaustion,0.4996281113718948,35.6,0.2733357048608433,2,1,,
AAR7907.pdf,"United Airlines, Inc., McDonnell-Douglas DC-8-61, N8082U",1978-12-27,"Portland, OR",FUEL,Fuel Related,HF-DECISION,Decision Error,0.46338395463400894,33.0,0.24824923950222935,2,2,,
AAR7908.pdf,"Las Vegas Airlines, Piper PA-31-350, N44LV",1978-08-29,"Las Vegas, NV",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-GEAR,Landing Gear System,0.3857231421790372,100.0,0.21424368257192436,1,1,,
AAR7909.pdf,"Antilles Air Boats, Inc., Grumman G21A, N7777V",1978-09-01,"St. Thomas, VI",LOC-I,Loss of Control - Inflight,HF-DECISION,Decision Error,0.41440555470502766,32.3,0.26010754419819526,1,2,,
AAR7909.pdf,"Antilles Air Boats, Inc., Grumman G21A, N7777V",1978-09-01,"St. Thomas, VI",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.46916445404751406,36.6,0.24654960608578852,2,1,,
AAR7909.pdf,"Antilles Air Boats, Inc., Grumman G21A, N7777V",1978-09-01,"St. Thomas, VI",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.39856799242321483,31.1,0.24826109971668578,1,3,,
AAR7909.pdf,"Antilles Air Boats, Inc., Grumman G21A, N7777V",1978-09-01,"St. Thomas, VI",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.3904136627458705,100.0,0.21593984422283657,1,1,,
AAR7910.pdf,"Rocky Mountain Airways, Inc. DeHavilland DHC-6-300, N-24RM",1979-02-26,"Cheyenne, WY",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.46501386512363124,52.3,0.3302311609288799,1,1,,
AAR7910.pdf,"Rocky Mountain Airways, Inc. DeHavilland DHC-6-300, N-24RM",1979-02-26,"Cheyenne, WY",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.42487725471250226,47.7,0.2969577765467145,1,2,,
AAR7912.pdf,"Allegheny Airlines, Inc., Nord 262 Mohawk/Frakes 298, N29824",1979-02-11,"Clarksburg, WV",ICE,Icing,ICE-PITOT,Pitot/Static Icing,0.3943350813940052,39.4,0.20881454720650444,2,2,,
AAR7912.pdf,"Allegheny Airlines, Inc., Nord 262 Mohawk/Frakes 298, N29824",1979-02-11,"Clarksburg, WV",ICE,Icing,ICE-STRUCT,Structural Icing,0.6072458806544196,60.6,0.322429228332683,4,1,,
AAR7912.pdf,"Allegheny Airlines, Inc., Nord 262 Mohawk/Frakes 298, N29824",1979-02-11,"Clarksburg, WV",LOC-I,Loss of Control - Inflight,HF-DECISION,Decision Error,0.46466089248664455,29.7,0.2523043714037644,2,3,,
AAR7912.pdf,"Allegheny Airlines, Inc., Nord 262 Mohawk/Frakes 298, N29824",1979-02-11,"Clarksburg, WV",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.5576434723056806,35.7,0.33210658276400196,2,1,,
AAR7912.pdf,"Allegheny Airlines, Inc., Nord 262 Mohawk/Frakes 298, N29824",1979-02-11,"Clarksburg, WV",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.5400455461237058,34.6,0.31822968864543993,2,2,,
AAR7913.pdf,"Swift Aire Lines, Inc., Nord 262 N418SA",1979-03-09,"Marina Del Ray, CA",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FIRE,Powerplant Fire,0.4249889713482749,100.0,0.23001651960154806,1,1,,
AAR7914.pdf,"New York Airways, Inc., Sikorsky, N618PA",1979-04-17,"Newark, NJ",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.39513567523395493,40.3,0.23345184206683822,1,2,,
AAR7914.pdf,"New York Airways, Inc., Sikorsky, N618PA",1979-04-17,"Newark, NJ",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-GEAR,Landing Gear System,0.5849390026355499,59.7,0.2669830288045528,4,1,,
AAR7918.pdf,Aviation Accident Report AAR-79-18,1978-12-03,No location available.,ICE,Icing,ICE-INDUCT,Induction Icing,0.32496199995356223,38.2,0.2067843631942335,1,2,,
AAR7918.pdf,Aviation Accident Report AAR-79-18,1978-12-03,No location available.,ICE,Icing,ICE-STRUCT,Structural Icing,0.5254786031874982,61.8,0.31042474717280644,2,1,,
AAR7918.pdf,Aviation Accident Report AAR-79-18,1978-12-03,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.4145217008731139,29.9,0.2648370427935025,1,2,,
AAR7918.pdf,Aviation Accident Report AAR-79-18,1978-12-03,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.6048566131270172,43.6,0.3017076679757328,3,1,,
AAR7918.pdf,Aviation Accident Report AAR-79-18,1978-12-03,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.3684049257463235,26.5,0.2127127639474362,1,3,,
AAR7918.pdf,Aviation Accident Report AAR-79-18,1978-12-03,No location available.,WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.4111306843671871,100.0,0.24954754518220745,1,1,,
AAR8002.pdf,"Thurman L. Munson, Cessna Citation 501, N15NY",1979-08-01,"Canton, OH",LOC-I,Loss of Control - Inflight,HF-DECISION,Decision Error,0.3709801356268034,46.2,0.21708406947483955,1,2,,
AAR8002.pdf,"Thurman L. Munson, Cessna Citation 501, N15NY",1979-08-01,"Canton, OH",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.43151763288373,53.8,0.26026890222398436,1,1,,
AAR8004.pdf,Aviation Accident Report AAR-80-04,1979-01-18,No location available.,ICE,Icing,ICE-INDUCT,Induction Icing,0.37820128693830357,46.7,0.26057423732673207,1,2,,
AAR8004.pdf,Aviation Accident Report AAR-80-04,1979-01-18,No location available.,ICE,Icing,ICE-STRUCT,Structural Icing,0.43091442696573823,53.3,0.3046646380910819,1,1,,
AAR8004.pdf,Aviation Accident Report AAR-80-04,1979-01-18,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.49446090211339433,31.1,0.27003859907636885,2,2,,
AAR8004.pdf,Aviation Accident Report AAR-80-04,1979-01-18,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.6098219477526312,38.4,0.3105771609835132,3,1,,
AAR8004.pdf,Aviation Accident Report AAR-80-04,1979-01-18,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4848657595877532,30.5,0.3240721058972535,1,3,,
AAR8006.pdf,"Eastern Airlines, Inc., Boeing 727-25, N8139",1979-08-21,"Atlanta, GA",WSTRW,Wind Shear/Thunderstorm,WSTRW-MICRO,Microburst,0.3438259218649833,43.8,0.22212008501873137,1,2,,
AAR8006.pdf,"Eastern Airlines, Inc., Boeing 727-25, N8139",1979-08-21,"Atlanta, GA",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.440888669361381,56.2,0.2999078020863967,1,1,,
AAR8007.pdf,"Nevada Inc., Martin 404, N40438",1979-11-15,"Tusaya, AZ",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.4040353055463234,35.8,0.2743524065536515,1,1,,
AAR8007.pdf,"Nevada Inc., Martin 404, N40438",1979-11-15,"Tusaya, AZ",CFIT,Controlled Flight Into Terrain,CFIT-TAWS,TAWS/GPWS Issues,0.37925033818411935,33.6,0.2541969603783478,1,2,,
AAR8007.pdf,"Nevada Inc., Martin 404, N40438",1979-11-15,"Tusaya, AZ",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.3456701897191361,30.6,0.22688916266961248,1,3,,
AAR8007.pdf,"Nevada Inc., Martin 404, N40438",1979-11-15,"Tusaya, AZ",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.3741172077375795,43.3,0.22684488807581074,1,2,,
AAR8007.pdf,"Nevada Inc., Martin 404, N40438",1979-11-15,"Tusaya, AZ",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.48898305805896913,56.7,0.2582357747357253,2,1,,
AAR8007.pdf,"Nevada Inc., Martin 404, N40438",1979-11-15,"Tusaya, AZ",WSTRW,Wind Shear/Thunderstorm,WSTRW-MICRO,Microburst,0.40279223304852946,53.2,0.24340235799997448,1,1,,
AAR8007.pdf,"Nevada Inc., Martin 404, N40438",1979-11-15,"Tusaya, AZ",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.354226094409895,46.8,0.20823361796379505,1,2,,
AAR8008.pdf,"Comair, Inc., Piper PA 31, N6642L",1979-10-07,"Covington, KY",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.37305361149917915,49.1,0.21156795325747105,1,2,,
AAR8008.pdf,"Comair, Inc., Piper PA 31, N6642L",1979-10-07,"Covington, KY",CFIT,Controlled Flight Into Terrain,HF-DECISION,Decision Error,0.38723354108428243,50.9,0.22135955414077674,1,1,,
AAR8008.pdf,"Comair, Inc., Piper PA 31, N6642L",1979-10-07,"Covington, KY",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.45381531194940905,35.4,0.2307591633153816,2,1,,
AAR8008.pdf,"Comair, Inc., Piper PA 31, N6642L",1979-10-07,"Covington, KY",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.40751083238211394,31.8,0.24757423713235735,1,3,,
AAR8008.pdf,"Comair, Inc., Piper PA 31, N6642L",1979-10-07,"Covington, KY",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.4201305612669068,32.8,0.2433544304217865,1,2,,
AAR8008.pdf,"Comair, Inc., Piper PA 31, N6642L",1979-10-07,"Covington, KY",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-FLT,Flight Control System,0.37143487320907664,50.1,0.21352405498395022,1,1,,
AAR8008.pdf,"Comair, Inc., Piper PA 31, N6642L",1979-10-07,"Covington, KY",SCF-NP,System/Component Failure - Non-Powerplant,SCF-NP-GEAR,Landing Gear System,0.3703401729881665,49.9,0.2127570956189548,1,2,,
AAR8010.pdf,"Aeromexico DC-10-30, XA-DUH",1979-11-10,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.4351322695018798,28.2,0.2710852873041345,1,3,,
AAR8010.pdf,"Aeromexico DC-10-30, XA-DUH",1979-11-10,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.6085359657665976,39.5,0.3954839438477815,2,1,,
AAR8010.pdf,"Aeromexico DC-10-30, XA-DUH",1979-11-10,No location available.,LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.49797093801459374,32.3,0.36482973975315114,1,2,,
AAR8011.pdf,"Transamerica Airlines, Inc. Lockheed L-188, N859U",1979-11-17,"Salt Lake City, UT",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.38454656623366756,33.6,0.20961831436377182,1,1,,
AAR8011.pdf,"Transamerica Airlines, Inc. Lockheed L-188, N859U",1979-11-17,"Salt Lake City, UT",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.3775477782838769,33.0,0.20500313065878462,1,3,,
AAR8011.pdf,"Transamerica Airlines, Inc. Lockheed L-188, N859U",1979-11-17,"Salt Lake City, UT",LOC-I,Loss of Control - Inflight,LOC-I-UPSET,Aircraft Upset,0.38245660410594406,33.4,0.20824013871034336,1,2,,
AAR8012.pdf,"Gates Learjet Model 23, N886JS",1980-05-05,"Richmond, VA",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.40652250838434556,32.7,0.24077275710071108,1,3,,
AAR8012.pdf,"Gates Learjet Model 23, N886JS",1980-05-05,"Richmond, VA",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.42511418570164317,34.2,0.25394413407098265,1,1,,
AAR8012.pdf,"Gates Learjet Model 23, N886JS",1980-05-05,"Richmond, VA",LOC-I,Loss of Control - Inflight,LOC-I-SYS,System-Induced LOC,0.4096761097320694,33.0,0.2430069434764708,1,2,,
AAR8015.pdf,"Air Wisconsin, Inc., Swearingen A-226 Metro, N650S",1980-06-11,"Valley, NE",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.48508375865608594,100.0,0.3105780651368737,1,1,,
AAR8102.pdf,"Scenic Airlines, Inc., Cessna 404 N2683S",1980-07-20,"Tusayan, AZ",SCF-PP,System/Component Failure - Powerplant,SCF-PP-ENG,Engine Mechanical Failure,0.5683606983789247,38.6,0.26678418499898826,4,1,,
AAR8102.pdf,"Scenic Airlines, Inc., Cessna 404 N2683S",1980-07-20,"Tusayan, AZ",SCF-PP,System/Component Failure - Powerplant,SCF-PP-FIRE,Powerplant Fire,0.35194981131497693,23.9,0.20725062813664188,1,3,,
AAR8102.pdf,"Scenic Airlines, Inc., Cessna 404 N2683S",1980-07-20,"Tusayan, AZ",SCF-PP,System/Component Failure - Powerplant,SCF-PP-PROP,Propeller/Rotor Failure,0.5526930238607535,37.5,0.27342301569280947,4,2,,
AAR8104.pdf,Aviation Accident Report AAR-81-04,1980-03-20,"Houston, TX",LOC-I,Loss of Control - Inflight,HF-VIOLATION,Violation,0.4175437368004597,32.7,0.2715077840083359,1,3,,
AAR8104.pdf,Aviation Accident Report AAR-81-04,1980-03-20,"Houston, TX",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.4367344758319271,34.2,0.28635752903706974,1,1,,
AAR8104.pdf,Aviation Accident Report AAR-81-04,1980-03-20,"Houston, TX",LOC-I,Loss of Control - Inflight,LOC-I-LOAD,Loading/CG Issues,0.4235541445181497,33.1,0.2761586222058687,1,2,,
AAR8105.pdf,"Florida Commuter Airlines, Inc., Douglas DC-3, N75KW",1980-09-11,"Grand Bahama Islands, BS",LOC-I,Loss of Control - Inflight,HF-PERCEPTUAL,Perceptual Error,0.4094162073998678,50.6,0.21826462234249772,1,1,,
AAR8105.pdf,"Florida Commuter Airlines, Inc., Douglas DC-3, N75KW",1980-09-11,"Grand Bahama Islands, BS",LOC-I,Loss of Control - Inflight,LOC-I-STALL,Aerodynamic Stall,0.3997363776768853,49.4,0.2121004583459337,1,2,,
AAR8105.pdf,"Florida Commuter Airlines, Inc., Douglas DC-3, N75KW",1980-09-11,"Grand Bahama Islands, BS",WSTRW,Wind Shear/Thunderstorm,WSTRW-TSTORM,Thunderstorm Encounter,0.49540282461593477,100.0,0.23125700253804127,2,1,,
AAR8106.pdf,"Kellogg Company, Avions Marcel Dassault Brequet Falcon 10, N253K",1980-01-29,"Chicago, IL",CFIT,Controlled Flight Into Terrain,CFIT-SA,Situational Awareness,0.3888358895789358,29.2,0.22813408381669548,1,3,,
AAR8106.pdf,"Kellogg Company, Avions Marcel Dassault Brequet Falcon 10, N253K",1980-01-29,"Chicago, IL",CFIT,Controlled Flight Into Terrain,CFIT-TAWS,TAWS/GPWS Issues,0.5452140098977383,40.9,0.338868370864412,1,1,,
AAR8106.pdf,"Kellogg Company, Avions Marcel Dassault Brequet Falcon 10, N253K",1980-01-29,"Chicago, IL",CFIT,Controlled Flight Into Terrain,HF-VIOLATION,Violation,0.3979340775879275,29.9,0.23457668180001864,1,2,,
AAR8107.pdf,"Continental Airlines Air Micronesia, Inc., Boeing 727-92C, N18479",1980-11-20,"Yap, FM",CFIT,Controlled Flight Into Terrain,CFIT-NAV,Navigation Error,0.45999737636147053,50.6,0.20653288486532817,2,1,,
AAR8107.pdf,"Continental Airlines Air Micronesia, Inc., Boeing 727-92C, N18479",1980-11-20,"Yap, FM",CFIT,Controlled Flight Into Terrain,CFIT-PROC,Procedural Deviation,0.4488695794954195,49.4,0.2441009336700382,1,2,,
AAR8108.pdf,"Trans World Airlines, Inc., Boeing 727-31, N840TW",1979-04-03,"Saginaw, MI",LOC-I,Loss of Control - Inflight,LOC-I-ENV,Environmental LOC,0.5946302243949639,34.1,0.30064690708494324,3,1,,
